===== TABLE 1 =====
修订日期 | 版本 | 更改条款及内容 | 修订人
20250526 | 1.0 | 值域代码初版 | 裴卓
20250630 | 1.1 | 添加药品耗材服务项目值域 | 裴卓
20250703 | 1.2 | 修正LY.00.251 | 裴卓
20250725 | 1.3 | 新增：(1)LY.00.303 发生区域、(2)LY.00.304 相关因素类别 | 裴卓
20250806 | 1.4 | 删除值域： CV03.00.302 厨房排风设施类别代码表 CV03.00.303 燃料类型代码 CV03.00.115 饮水类别代码表 CV03.00.304 厕所类别代码表 LY.00.217 居住类型 LY.00.218 主要生活来源 LY.00.94 社会活动类型 LY.00.16 护理照顾情况代码 LY.00.15个人健康状况 LY.00.23 结案原因 LY.00.220 进餐评分代码 LY.00.221 梳洗评分代码 LY.00.222 穿衣评分代码 LY.00.223 活动评分代码 LY.00.219 如厕评分代码 LY.00.134中医保健指导代码 LY.00.171检查症状代码 LY.00.191老年人健康状态代码 LY.00.194老年人生活自理代码 LY.00.74 运动频率代码 LY.00.114 乳腺情况代码 LY.00.113 乳头（左）编码 LY.00.112 阴道代码 LY.00.56 罗音情况代码 LY.00.212 脑血管疾病情况代码 LY.00.121 肾脏疾病情况代码 LY.00.145 心脏疾病情况代码 LY.00.157血管疾病情况代码 LY.00.159 眼部疾病情况代码 LY.00.139 危险因素控制情况代码 LY.00.172 健教形式代码 LY.00.177 接收健康教育人员类别代码 LY.00.151 子宫颈临床表现代码 LY.00.185 附件症状代码 LY.00.169 既往史代码 LY.00.189 个人史代码 LY.00.123 孕产史代码 LY.00.115 胎盘娩出代码 LY.00.116 乳腺增生（左）编码 LY.00.118产时并发症 LY.00.35 健康指导情况代码 LY.00.163 出生情况代码 LY.00.199 家族成员所患疾病类别代码表 LY.00.225 母亲妊娠期间患病情况代码 LY.00.128 指导类型代码 LY.00.226 随访月龄代码 LY.00.168 公卫疾病诊断代码 LY.00.227公卫体弱原因类型代码 LY.00.229 体弱儿随访记录表评估代码 LY.00.170 家庭年人均收入代码 LY.00.230 转归类型代码 LY.00.124 诊断依据代码 LY.00.129 地点类型代码 LY.00.175 接生者类型代码 LY.00.130 死亡分类代码 LY.00.22 诊断级别代码 LY.00.141 未治疗原因代码 LY.00.14 其他心脑血管疾病危险因素代码 LY.00.13 并存的相关疾病代码 LY.00.232 高血压症状编码 LY.00.11 病人来源代码 LY.00.34 症状编码 LY.00.32 就业情况代码 LY.00.33 最近一次治疗效果 LY.00.28 危险行为代码 LY.00.25 失访原因 LY.00.27 危险级别编码 LY.00.122 生产劳动及工作编码 LY.00.29 治疗效果编码 LY.00.30 康复措施编码 LY.00.176 肺结核症状代码 LY.00.24 督导人员选择 LY.00.228 停止治疗原因代码 LY.00.43 疾病代码 LY.00.18 病人所属区域名称 LY.00.21 疾病分类代码 LY.00.8 信息类别名称 LY.00.119 事件等级代码 LY.00.224 医疗卫生机构类别代码 LY.00.10 事件信息来源代码 LY.00.150 主要症状代码 LY.00.7 信息类别 LY.00.44 父亲(母亲、兄弟姐妹、子女)患病代码 LY.00.45 饮酒频率代码 LY.00.127 指标数据来源 LY.00.132 随访次数代码 LY.00.136 特殊情况（左）编码 LY.00.137 体格发育评价代码 LY.00.138 外阴代码 LY.00.140 中医健康问答代码 LY.00.142 肿块（右）编码 LY.00.143 腺体（左）编码 LY.00.148 肿块（右）形状编码 LY.00.149 周围组织（左）编码 LY.00.155 新生儿听力筛查代码 LY.00.158 血流分布（左）编码 LY.00.160 边缘特征（左）编码 LY.00.162 病人处理过程代码 LY.00.164 初步诊断异常代码 LY.00.165 初步诊断印象编码 LY.00.167 从事专业类别代码 LY.00.173 导管内癌组织学特性（亚型）编码 LY.00.174 儿童体检年龄代码 LY.00.178 分泌物代码 LY.00.179 接种部位代码 LY.00.180 分泌物检查代码 LY.00.184 康复措施编码 LY.00.186 抗菌类药品分级 LY.00.187 钙化（左）内容编码 LY.00.188 可疑佝偻病体征代码 LY.00.190 口唇情况代码 LY.00.192 巩膜情况代码 LY.00.193 后方回声特征（左）编码 LY.00.195 累及其他组织情况编码 LY.00.196 患者类别编码 LY.00.197 淋巴管侵犯编码 LY.00.131 医疗卫生机构部门代码 LY.00.111 腺体（右）编码 LY.00.9 事件发生场所代码 LY.00.147 新生儿畸形代码 LY.00.213 皮肤编码 LY.00.214 全家每月总收入编码 LY.00.215 认识来源编码 LY.00.216 乳导管扩张（左）编码 LY.00.219 如厕评分 LY.00.251 肿瘤TNM分期代码 | 裴卓
20251021 | 1.5 | 1、LY.00.238 检查部位代码 (1)添加99-其它值域代码 2、LY.00.273 出入库方式 (1)添加07-退货出库值域代码 (2)添加99-其他出库值域代码 | 
20251129 | 1.6 | 1、新增LY.00.305 分娩方式； 2、新增LY.00.306 手术指征； 3、新增LY.00.307 分娩结局 | 

===== TABLE 2 =====
代码 | 名称 | 说明
40 | 六联疫苗 | 预防相应的六种疾病(白喉、百日咳、破伤风+3种不确定疫苗联合)
41 | 新型冠状病毒疫苗 | 
42 | 狂犬病被动免疫制剂 | 预防狂犬病被动免疫制剂
43 | 破伤风被动免疫制剂 | 预防破伤风被动免疫制剂
44 | 结核菌素 | 测量卡介苗免疫效果制剂
45 | 锡克试验毒素 | 测量白喉免疫效果制剂
46 | 乙型肝炎被动免疫制剂 | 预防乙型肝炎被动免疫制剂
47 | 人免疫球蛋白 | 预防某特定疾病用被动免疫制剂
48 | 甲肝(二类苗) | 
99 | 其他 | 

===== TABLE 102 =====
代码 | 名称 | 说明
1 | 阴道自然分娩 | 
11 | 会阴切开 | 
12 | 会阴未切 | 
2 | 阴道手术助产 | 
21 | 产钳助产 | 
22 | 臀位助产 | 
23 | 胎头吸引 | 
3 | 剖宫产 | 
31 | 子宫下段横切口剖宫产 | 
32 | 子宫体剖宫产 | 
33 | 腹膜外剖宫产 | 
9 | 其他 | 

===== TABLE 103 =====
代码 | 名称 | 说明
1 | 活产 | 
2 | 死胎 | 
3 | 死产 | 
4 | 七天内新生儿死亡 | 
5 | 7～27天死亡 | 
6 | 28～42天死亡 | 
9 | 其他 | 

===== TABLE 104 =====
代码 | 名称 | 说明
1 | 临床诊断 | 
2 | 超声检查 | 
3 | 尸体解剖 | 
4 | 生化检查 | 
41 | AFP | 
42 | HCG | 
43 | 其他 | 
5 | 染色体检测 | 
9 | 其他 | 

===== TABLE 105 =====
代码 | 名称 | 说明
1 | 产前 | 
2 | 产后七天内 | 
3 | 产后四十二天内 | 
4 | 儿童一周岁内 | 
5 | 儿童一周岁后 | 

===== TABLE 106 =====
代码 | 名称 | 说明
1 | 无脑畸形 | 
2 | 脊柱裂 | 
3 | 脑膨出 | 
4 | 先天性脑积水 | 
5 | 腭裂一左侧 | 
6 | 腭裂—右侧 | 
7 | 唇裂一左侧 | 
8 | 唇裂一右侧 | 
9 | 唇裂合并腭裂一左侧 | 
10 | 唇裂合并腭裂一右侧 | 
11 | 小耳(包括无耳)—左侧 | 
12 | 小耳(包括无耳)—右侧 | 
13 | 外耳其他畸形(小耳，无耳除外)—左侧 | 
14 | 外耳其他畸形(小耳，无耳除外)—右侧 | 
15 | 食道闭锁或狭窄 | 
16 | 直肠肛门闭锁或狭窄(包括无肛) | 
17 | 尿道下裂 | 
18 | 膀胱外翻 | 
19 | 马蹄内翻足一左侧 | 
20 | 马蹄内翻足—右侧 | 
21 | 多指一左侧 | 
22 | 多指一右侧 | 
23 | 多趾一左侧 | 
24 | 多趾一右侧 | 
25 | 并指—左侧 | 
26 | 并指一右侧 | 
27 | 并趾一左侧 | 
28 | 并趾—右侧 | 
29 | 肢体短缩[包括缺指，裂手]一左上肢 | 
30 | 肢体短缩[包括缺指，裂手]一右上肢 | 
31 | 肢体短缩[包括缺趾，裂足]一左下肢 | 
32 | 肢体短缩[包括缺趾，裂足]一右下肢 | 
33 | 先天性膈疝 | 
34 | 脐膨出 | 
35 | 腹裂 | 
36 | 联体双胎 | 
37 | 唐氏综合征(21三体综合征) | 
38 | 先天性心脏病 | 
99 | 其他 | 

===== TABLE 107 =====
代码 | 名称 | 说明
1 | 平和质 | 
2 | 气虚质 | 
3 | 阳虚质 | 
4 | 阴虚质 | 
5 | 痰湿质 | 
6 | 湿热质 | 
7 | 血瘀质 | 
8 | 气郁质 | 
9 | 特秉质 | 
99 | 其他 | 

===== TABLE 108 =====
代码 | 名称 | 说明
1 | 巴氏分类法 | 
11 | 巴氏Ⅰ级 | 
12 | 巴氏Ⅱ级 | 
121 | ⅡA | 
122 | ⅡB | 
13 | 巴氏Ⅲ级 | 
14 | 巴氏Ⅳ级 | 
15 | 巴氏Ⅴ级 | 
2 | TBS分类法 | 
21 | 良性细胞学改变 | 
22 | 鳞状上皮细胞异常 | 
221 | 未明确意义的不典型鳞状上皮细胞(ASC-US) | 
222 | 不典型鳞状上皮细胞-不除外高度鳞状上皮内病变(ASC-H) | 
223 | 低度鳞状上皮内病变(LSIL) | 
224 | 高度鳞状上皮内病变(HSIL) | 
225 | 鳞状细胞癌(SCC) | 
23 | 腺上皮细胞改变 | 
231 | 不典型腺上皮细胞(AGC) | 
232 | 不典型宫颈管腺细胞倾向瘤变 | 
233 | 宫颈管原位癌 | 
234 | 腺癌 | 
24 | 其他恶性肿瘤 | 

===== TABLE 109 =====
代码 | 名称 | 说明
1 | 正常 | 
2 | 低体重 | 
3 | 消瘦 | 
4 | 生长迟缓 | 
5 | 超重 | 
6 | 肥胖 | 

===== TABLE 110 =====
代码 | 名称 | 说明
1 | 无 | 
2 | 颅骨软化 | 
3 | 方颅 | 
4 | 肋串珠 | 
5 | 肋软骨沟 | 
6 | 鸡胸 | 
7 | 手镯征 | 
8 | “O”型腿 | 
9 | “X”型腿 | 
99 | 其他 | 

===== TABLE 111 =====
代码 | 名称 | 说明
1 | 早产 | 
2 | 低出生体重 | 
3 | 生长发育迟缓 | 
4 | 营养性缺铁性贫血 | 
5 | 中、重度营养不良 | 
6 | 反复感染 | 
7 | 活动期佝偻病 | 
99 | 其他 | 

===== TABLE 112 =====
代码 | 名称 | 说明
1 | 本地 | 
2 | 非本地 | 
21 | 非本地居住一年以内 | 
22 | 非本地居住一年以上 | 

===== TABLE 113 =====
代码 | 名称 | 说明
1 | 年龄<18岁或≥35岁 | 
2 | 身高≤1.45m | 
3 | 体重<40 kg或>80 kg | 
4 | 胸廓脊柱畸形 | 
5 | 自然流产≥2次 | 
6 | 人工流产≥2次 | 
7 | 早产史≥2次 | 
8 | 早期新生儿死亡史1次 | 
9 | 死胎、死产史≥2次 | 
10 | 先天异常儿史1次 | 
11 | 先天异常儿史≥2次 | 
12 | 难产史 | 
13 | 巨大儿分娩史 | 
14 | 产后出血史 | 
15 | 贫血  血红蛋白<100 g/L | 
16 | 贫血  血红蛋白<60 g/L | 
17 | 活动性肺结核 | 
18 | 心脏病心功能I级~Ⅱ级 | 
19 | 心脏病心功能Ⅲ级～IV级 | 
20 | 糖尿病 | 
21 | 乙肝病毒携带者 | 
22 | 活动性病毒性肝炎 | 
23 | 肺心病 | 
24 | 甲状腺功能亢进或低下 | 
25 | 高血压 | 
26 | 慢性肾炎 | 
27 | 淋病 | 
28 | 梅毒 | 
29 | 艾滋病 | 
30 | 尖锐湿疣 | 
31 | 沙眼衣原体感染 | 
32 | 骶耻外径<18cm | 
33 | 坐骨结节间径≤8cm | 
34 | 畸形骨盆 | 
35 | 臀位、横位(30周后) | 
36 | 先兆早产<34周 | 
37 | 先兆早产34～36周+6 | 
38 | 盆腔肿瘤 | 
39 | 羊水过多或过少 | 
40 | 妊娠期高血压、轻度子痫前期 | 
41 | 重度子痫前期 | 
42 | 子痫 | 
43 | 妊娠晚期阴道流血 | 
44 | 胎心率持续≥160次/min | 
45 | 胎心率≤120次/min、但>100次/min | 
46 | 胎心率≤100次/min | 
47 | 胎动<20次/12h | 
48 | 胎动<10次/12h | 
49 | 多胎 | 
50 | 胎膜早破 | 
51 | 估计巨大儿或FGR | 
52 | 妊娠41～41周+6 | 
53 | 妊娠≥42周 | 
54 | 母儿ABO血型不合 | 
55 | 母儿Rh血型不合 | 
56 | 孕妇及一级亲属有遗传病史 | 
57 | 妊娠早期接触可疑致畸药物 | 
58 | 妊娠早期接触物理化学因素及病毒感染等 | 
59 | 家庭贫困 | 
60 | 孕妇或丈夫为文盲或半文盲 | 
61 | 丈夫长期不在家 | 
62 | 由居住地到卫生院需要1h以上 | 
63 | 生殖道畸形 | 
64 | 妊娠胆汁淤积症 | 
65 | 胎盘功能不全 | 
99 | 其他 | 

===== TABLE 114 =====
代码 | 名称 | 说明
1 | <1000 | 
2 | 1000~ | 
3 | 2000~ | 
4 | 4000~ | 
5 | 8000元及以上 | 

===== TABLE 115 =====
代码 | 名称 | 说明
1 | 流产 | 
2 | 异位妊娠 | 
3 | 妊娠剧吐 | 
4 | 死胎 | 
5 | 妊娠期高血压疾病 | 
6 | 前置胎盘 | 
7 | 胎盘早剥 | 
8 | 产后宫缩乏力 | 
9 | 胎盘滞留 | 
10 | 软产道裂伤 | 
11 | 子宫破裂 | 
12 | 子宫内翻 | 
13 | 羊水栓塞 | 
14 | 产褥感染 | 
15 | 产褥中暑 | 
16 | 产褥期抑郁症 | 
17 | 晚期产后出血 | 
18 | 其他产科原因 | 
19 | 风湿性心脏病 | 
20 | 先天性心脏病 | 
21 | 其他心脏病 | 
22 | 慢性高血压 | 
23 | 静脉血栓形成及肺栓塞症 | 
24 | 肺结核 | 
25 | 肺炎 | 
26 | 支气管哮喘 | 
27 | 急、慢性病毒性肝炎 | 
28 | 特发性脂肪肝 | 
29 | 肝硬化 | 
30 | 各类胆道系统疾病 | 
31 | 各类胰腺炎 | 
32 | 蛛网膜下腔出血 | 
33 | 癫痫 | 
34 | 缺铁性贫血 | 
35 | 再生障碍性贫血 | 
36 | 其他血液病 | 
37 | 妊娠合并糖尿病 | 
38 | 妊娠合并内分泌系统疾病 | 
39 | 妊娠合并急、慢性肾炎 | 
40 | 肾病综合症 | 
41 | 系统性红斑性狼疮 | 
42 | 获得性免疫缺陷性综合症 | 
43 | 妊娠合并各系统恶性肿瘤 | 
44 | 其他疾病 | 

===== TABLE 116 =====
代码 | 名称 | 说明
1 | 正常 | 
2 | 异常 | 
21 | 炎症 | 
22 | CIN1 | 
23 | CIN2 | 
24 | CIN3 | 
25 | 原位腺癌(AIS) | 
26 | 微小浸润鳞癌 | 
27 | 微小浸润腺癌 | 
28 | 浸润鳞癌 | 
29 | 浸润腺癌 | 
9 | 其他 | 

===== TABLE 117 =====
代码 | 名称 | 说明
0100 | 抗生素类抗感染药物 | 
0101 | 青霉素类抗生素 | 
0102 | 头孢菌素类抗生素 | 
0103 | 氨基糖苷类抗生素 | 
0104 | 酰胺醇类抗生素 | 
0105 | 四环素类抗生素 | 
0106 | 大环内酯类抗生素 | 
0107 | 多肽类抗生素 | 
0108 | β-内酰胺酶抑制剂 | 
0109 | 林可胺类抗生素 | 
0110 | 利福霉素类抗生素 | 
0111 | 多烯类抗生素 | 
0199 | 其它抗生素类抗感染药 | 
0200 | 非抗生素类抗感染药物 | 
0201 | 磺胺类药及增效剂 | 
0202 | 喹诺酮类抗感染药 | 
0203 | 抗结核麻风分枝杆菌类药 | 
0204 | 抗真菌类药 | 
0205 | 抗病毒类药 | 
0206 | 抗螺旋体类药 | 
0207 | 天然来源抗感染药 | 
0208 | 硝基呋喃类抗感染药 | 
0209 | 消毒防腐药 | 
0299 | 其它非抗生素类抗感染药 | 
0300 | 抗寄生虫病药物 | 
0301 | 抗吸虫病药 | 
0302 | 抗疟药 | 
0303 | 驱肠虫药 | 
0304 | 抗丝虫病及抗黑热病药 | 
0305 | 抗阿米巴及抗滴虫病药 | 
0399 | 其它抗寄生虫病药 | 
0400 | 解热镇痛药物 | 
0401 | 解热镇痛药 | 
0402 | 非成瘾性镇痛药 | 
0403 | 抗炎镇痛药 | 
0404 | 抗痛风药 | 
0405 | 抗偏头痛药 | 
0499 | 其它解热镇痛药 | 
0500 | 麻醉用药物 | 
0501 | 全身麻醉药 | 
0502 | 局部麻醉药 | 
0503 | 麻醉辅助药 | 
0599 | 其它麻醉用药 | 
0600 | 维生素类与矿物质类药物 | 
0601 | 维生素AD属 | 
0602 | 维生素B属 | 
0603 | 维生素C属及其它属 | 
0604 | 复合维生素类 | 
0605 | 微量元素与矿物质 | 
0606 | 滋补营养药 | 
0699 | 其它营养类药 | 
0700 | 酶类及其它生化药物 | 
0701 | 酶及辅酶类药 | 
0702 | 氨基酸及蛋白质类药 | 
0703 | 复方氨基酸类药 | 
0704 | 多糖及脂类药 | 
0705 | 核酸类药 | 
0799 | 其他生化药 | 
0800 | 激素及调节内分泌功能类药物 | 
0801 | 肾上腺皮质激素类药 | 
0802 | 促肾上腺皮质激素类药 | 
0803 | 雄激素及同化激素类药 | 
0804 | 雌激素及孕激素类药 | 
0805 | 促性激素类药 | 
0806 | 避孕药 | 
0807 | 子宫收缩药及抗生育药 | 
0808 | 胰腺激素及其它调节血糖药 | 
0809 | 甲状腺激素及抗甲状腺药 | 
0810 | 前列腺素类药 | 
0899 | 其它激素及调节内分泌功能类药 | 
0900 | 调节免疫功能药物 | 
0901 | 免疫抑制剂 | 
0902 | 生物反应调节剂 | 
0999 | 其它调节免疫功能药 | 
1000 | 抗肿瘤药物 | 
1001 | 烷化剂类抗肿瘤药 | 
1002 | 抗代谢类抗肿瘤药物 | 
1003 | 抗生素类抗肿瘤药 | 
1004 | 天然来源类抗肿瘤药 | 
1005 | 激素类抗肿瘤药 | 
1099 | 其它抗肿瘤药 | 
1100 | 抗变态反应药物 | 
1101 | 抗组织胺药 | 
1102 | 过敏反应介质阻滞剂 | 
1199 | 其它抗变态反应药 | 
1200 | 神经系统用药物 | 
1201 | 中枢兴奋药 | 
1202 | 镇静催眠药 | 
1203 | 抗精神病药 | 
1204 | 抗抑郁躁狂药 | 
1205 | 抗焦虑药 | 
1206 | 抗癫痫及抗惊厥药 | 
1207 | 抗震颤麻痹药 | 
1209 | 作用于植物神经系统药 | 
1299 | 其它神经系统用药 | 
1300 | 呼吸系统用药物 | 
1301 | 祛痰药 | 
1302 | 镇咳药 | 
1303 | 平喘药 | 
1399 | 其它呼吸系统用药 | 
1400 | 消化系统用药物 | 
1401 | 抗酸及治溃疡病药 | 
1402 | 健胃助消化药 | 
1403 | 胃肠解痉药 | 
1404 | 止吐催吐药 | 
1405 | 泻药止泻药 | 
1406 | 食欲抑制药及其它减肥药 | 
1407 | 肝病辅助药 | 
1408 | 利胆药 | 
1409 | 治痔药 | 
1499 | 其它消化系统用药 | 
1500 | 循环系统用药物 | 
1501 | 强心药 | 
1502 | 抗心律失常药 | 
1503 | 防治心绞痛药 | 
1504 | 抗高血压病药 | 
1505 | 抗休克血管活性药 | 
1506 | 周围血管扩张药 | 
1507 | 调节血脂药 | 
1599 | 其它循环系统用药 | 
1600 | 泌尿系统用药物 | 
1601 | 利尿药 | 
1602 | 脱水药 | 
1603 | 尿崩症用药 | 
1699 | 其它泌尿系统用药 | 
1700 | 血液系统用药物 | 
1701 | 止血药 | 
1702 | 血浆及血容量扩充制 | 
1703 | 抗贫血药 | 
1704 | 促白细胞增生药 | 
1705 | 促血小板增生药 | 
1799 | 其它血液系统用药 | 
1800 | 水\电解质及酸碱平衡调节药物 | 
1801 | 葡萄糖类药 | 
1802 | 电解质平衡调节药 | 
1803 | 酸硷平衡调节药 | 
1899 | 其它水\电解质及酸碱平衡调节药 | 
1900 | 专科用药物 | 
1901 | 外科用药 | 
1902 | 皮肤科用药 | 
1903 | 眼科用药 | 
1904 | 耳鼻喉科用药 | 
1905 | 口腔科用药 | 
1906 | 妇产科用药 | 
1907 | 解毒药 | 
1908 | 放射性同位素药 | 
1999 | 其它专科用药 | 
2000 | 诊断用药物 | 
2001 | X线造影剂 | 
2002 | 器官功能检查剂 | 
2099 | 其它诊断用药 | 
2100 | 生物制品 | 
2101 | 菌苗 | 
2102 | 疫苗 | 
2103 | 毒素 | 
2104 | 类毒素 | 
2105 | 抗毒素 | 
2106 | 抗血清 | 
2107 | 血液制品 | 
2108 | 细胞因子 | 
2109 | 体内诊断用生物制品 | 
2110 | 细菌类体外诊断用生物制品 | 
2111 | 病毒类体外诊断用生物制品 | 
2112 | 立克次代本类体外诊断用生物制品 | 
2113 | 血液\免疫类体外诊断用生物制品 | 
2114 | 其它类体外诊断用生物制品 | 
2199 | 其它生物制品 | 
2200 | 制剂辅料 | 
2201 | 制剂稳定性辅料 | 
2202 | 固体制剂辅料 | 
2203 | 半固体制剂辅料 | 
2204 | 液体制剂辅料 | 
2299 | 其它制剂辅料 | 
2300 | 特殊管理药物 | 
2301 | 麻醉药品 | 
2302 | 精神药品第一类 | 
2303 | 精神药品第二类 | 
2399 | 其它特殊管理药品 | 
9900 | 其它化学药物 | 
9901 | 三防特殊用药 | 
9902 | 卫生防疫用药 | 
9999 | 其他化学药 | 

===== TABLE 118 =====
代码 | 名称 | 说明
1 | 0期 | 
2 | Ⅰ期 | 
3 | Ⅱ期 | 
4 | Ⅲ期 | 
5 | Ⅳ期 | 
6 | 无法判定 | 

===== TABLE 119 =====
代码 | 名称 | 说明
1 | 仰卧位 | 
2 | 俯卧位 | 
3 | 左侧卧位 | 
4 | 右侧卧位 | 
5 | 截石位 | 
6 | 屈氏位 | 
7 | 其他 | 

===== TABLE 120 =====
代码 | 名称 | 说明
1 | Ⅰ | 无基础疾病
2 | Ⅱ | 存在基础疾病，但没有影响正常生活
3 | Ⅲ | 存在基础疾病，影响正常生活
4 | Ⅳ | 存在严重基础疾病，明显影响生活
5 | Ⅴ | 无论手术与否，病人都可能在24h内死亡

===== TABLE 121 =====
代码 | 名称 | 说明
01 | 出库 | 
02 | 入库 | 
03 | 库存 | 
04 | 仓储 | 
05 | 冷链车/保温箱 | 

===== TABLE 122 =====
代码 | 名称 | 说明
01 | 销售出库 | 
02 | 供应出库 | 
03 | 盘亏出库 | 
04 | 退货出库 | 
05 | 抽检出库 | 
06 | 调拨出库 | 
07 | 销毁出库 | 
08 | 赠品出库 | 
09 | 使用出库 | 
10 | 召回出库 | 
11 | 损坏出库 | 
12 | 报废出库 | 
99 | 其他 | 

===== TABLE 123 =====
代码 | 名称 | 说明
1 | 化学药品 | 
2 | 中成药 | 
3 | 生物制品 | 
4 | 进口药品 | 
5 | 保健药品 | 
6 | 药用辅料 | 
7 | 中药饮片 | 
8 | 体外诊断试剂 | 

===== TABLE 124 =====
代码 | 名称 | 说明
01 | 常温库（10~30℃) | 
02 | 阴凉库 ( < 20℃) | 
03 | 冷藏库（2~8℃) | 
04 | 冷冻库 ( < 0℃) | 
05 | 其他（自定 义） | 

===== TABLE 125 =====
代码 | 名称 | 说明
1 | 麻醉药品 | 
2 | 第一类精神药品 | 
3 | 第二类精神药品 | 
4 | 医疗用毒性药品 | 
5 | 药品类易制毒化学品 | 
6 | 放射性药品 | 
9 | 其他 | 

===== TABLE 126 =====
代码 | 名称 | 说明
01 | 采购入库 | 
02 | 退货入库 | 
03 | 生产入库 | 
04 | 调拨入库 | 
05 | 赠品入库 | 
06 | 盘盈入库 | 
07 | 召回入库 | 
08 | 报废入库 | 
99 | 其他 | 

===== TABLE 127 =====
代码 | 名称 | 说明
1 | 中医饮食调养指导 | 
2 | 中医起居调摄指导 | 
3 | 传授摩腹、捏脊方法 | 
4 | 其他 | 

===== TABLE 128 =====
代码 | 名称 | 说明
1 | 轻度滋事 | 
2 | 肇事 | 
3 | 肇祸 | 
4 | 其他危害行为 | 
5 | 自伤 | 
6 | 自杀未遂 | 
7 | 其他 | 

===== TABLE 129 =====
代码 | 名称 | 说明
1 | 健康体检 | 
2 | 新生儿随访 | 
3 | 儿童体检 | 
4 | 产前随访 | 
5 | 产后随访 | 
501 | 产后访视 | 
502 | 产后42天检查 | 
6 | 高血压随访 | 
7 | 糖尿病随访 | 
8 | 精神病随访 | 
9 | 肺结核随访 | 
10 | 其他慢病随访 | 

===== TABLE 130 =====
代码 | 名称 | 说明
101 | 年龄<18岁 | 
102 | 年龄>35岁 | 
103 | 年龄>40岁 | 
104 | 身高≤1.45米 | 
105 | 身高<1.4米 | 
106 | 体重<40KG | 
107 | 体重>70KG | 
108 | 轻度智力低下 | 
109 | 中度智力低下 | 
110 | 重度智力低下 | 
201 | 流产史≥2次(人工+自然) | 
202 | 自然流产≥3次 | 
203 | 早产史≥2次 | 
204 | 先天畸形史 | 
205 | 围产儿死亡史 | 
206 | 难产史 | 
207 | 疤痕子宫 | 
208 | 产后出血史 | 
209 | 重度子痫前期、子痫史 | 
301 | 妊娠合并症心脏病(风心病、先心病、妊娠期高血压性心脏病、贫血性心脏病等) | 
302 | 病毒性肝炎 | 
303 | 乙肝大三阳 | 
304 | 乙肝小三阳 | 
305 | 妊娠合并贫血 | 
30501 | 轻度(90-100g/L) | 
30502 | 中度(≥60、<90g/L) | 
30503 | 重度(<60g/L) | 
306 | 糖尿病 | 
307 | 乙肝病毒携带者 | 
308 | 活动性病毒性肝炎 | 
309 | 甲状腺功能亢进或低下 | 
310 | 高血压 | 
311 | 肾脏疾病 | 
312 | 淋病或梅毒或尖锐湿疣 | 
313 | 艾滋病或沙眼衣原体感染 | 
401 | 酗酒、吸烟≥20支/日 | 
402 | 孕早期接触农药、放射线、孕期禁用药物及化学制剂 | 
403 | 文盲、贫困、家庭中受歧视 | 
404 | 丈夫长期不在家 | 
405 | 由居住地到卫生院需要1小时以上 | 
501 | 骨盆异常(畸形、狭窄) | 
502 | 胎位异常（臀先露、肩先露） | 
503 | 先兆早产 | 
50301 | 先兆早产34-36周 | 
50302 | 先兆早产<34周 | 
504 | 过期妊娠 | 
505 | 胎膜早破 | 
506 | 胎儿窘迫 | 
507 | 胎儿生长受限 | 
508 | 胎儿先天畸形 | 
510 | 死胎 | 
51002 | RH血型不合 | 
511 | 母儿血型不合 | 
51101 | ABO血型不合 | 
512 | 妊娠高血压疾病 | 
51201 | 妊娠期高血压 | 
51202 | 轻度子痫前期 | 
51203 | 重度子痫前期 | 
51204 | 子痫 | 
51205 | 慢性高血压并发子痫前期 | 
51206 | 妊娠合并慢性高血压 | 
513 | 妊娠期肝内胆汁淤积症 | 
514 | 胎盘早剥 | 
515 | 前置胎盘 | 
516 | 多胎妊娠 | 
51601 | 双胎 | 
51602 | 三胎及以上 | 
517 | 巨儿大 | 
518 | 羊水过多 | 
519 | 羊水过多伴症状 | 
520 | 羊水过少 | 
521 | 孕妇及一级亲属有遗传病史 | 
601 | 其他 | 

===== TABLE 131 =====
代码 | 名称 | 说明
1 | 躯体疾病 | 
11 | 传染病和寄生虫病 | 
12 | 肿瘤 | 
13 | 心脏病 | 
14 | 脑血管病 | 
15 | 呼吸系统疾病 | 
16 | 消化系统疾病 | 
17 | 其他疾病 | 
18 | 不详 | 
2 | 自杀 | 
3 | 他杀 | 
4 | 意外 | 
5 | 精神疾病相关并发症 | 
6 | 其他 | 

===== TABLE 132 =====
代码 | 名称 | 说明
1 | 不稳定 | 
2 | 基本稳定 | 
3 | 稳定 | 
4 | 未访到 | 

===== TABLE 133 =====
代码 | 名称 | 说明
1 | 无 | 
2 | 糖尿病 | 
3 | 妊娠期高血压 | 
4 | 其他 | 

===== TABLE 134 =====
代码 | 名称 | 说明
1 | 显著改善 | 
2 | 改善 | 
3 | 无变化 | 
4 | 恶化 | 

===== TABLE 135 =====
代码 | 名称 | 说明
1 | 医院 | 
2 | 妇幼保健院 | 
3 | 家庭 | 
9 | 其他 | 

===== TABLE 136 =====
代码 | 名称 | 说明
1 | 上报数据 | 
2 | 民政数据 | 
3 | 异地就医扩充数据 | 
4 | 电子凭证扩充数据 | 
9 | 自定义扩展 | 

===== TABLE 137 =====
代码 | 名称 | 说明
101 | 国家级正职 | 
102 | 国家级副职 | 
